year,month,Origincountry,Destinationcountry,BudgetAmount,FiscalYearPeriod
2007,06,United Kingdom HMRC,Netherlands,686393.0,January 2021
2007,06,United States,Bahamas,1459920.0,January 2022
2007,06,United Kingdom HMRC,United States,690228.0,January 2023
2007,06,United Kingdom HMRC,Switzerland,236440.0,May 2020
2007,06,United States,Canada,226320.0,June 2020
2007,06,United States,Colombia,3524917.0,July 2020
2007,06,United States,India,643080.0,August 2020
2007,06,United States,Germany,15614240.0,September 2020
2007,06,United States,El Salvador,237468.0,October 2020
2007,06,United States,Japan,227304.0,November 2020
2007,06,United States,"Korea, South",3540243.0,December 2020
2007,06,United States,Israel,645876.0,January 2020
2007,06,United States,Singapore,15682128.0,February 2020
2007,06,United States,Saudi Arabia,2312880.0,April 2020
2007,06,United States,Mexico,2322936.0,January 2021
2007,06,United States (CIF),Bahamas,1796760.0,May 2021
2007,06,United States,Trinidad & Tobago,7770470.0,June 2021
2007,06,United States (CIF),Canada,7736832.0,July 2021
2007,06,United States (CIF),Japan,1804572.0,August 2021
2007,06,United States (CIF),India,4225284.0,September 2021
2007,06,United States (CIF),Israel,4243655.0,October 2021
2007,06,United States (CIF),Germany,5633712.0,November 2021
2007,06,United States (CIF),Colombia,5658206.0,December 2021
2007,06,United States (CIF),El Salvador,2864880.0,January 2021
2007,06,United States (CIF),Singapore,1947272.0,February 2021
2007,06,United States (CIF),Saudi Arabia,2877336.0,December 2019
2007,06,United States (CIF),"Korea, South",1955738.0,December 2020
2007,06,United States (CIF),Mexico,1432440.0,December 2020
2007,06,United States (CIF),Trinidad & Tobago,1438668.0,December 2021
2007,06,United States (Consumption/Domestic),Bahamas,1432440.0,December 2022
2007,06,United States (Consumption/Domestic),Canada,1438668.0,December 2023
2007,06,United States (Consumption/Domestic),Germany,1909920.0,December 2020
2007,06,United States (Consumption/Domestic),El Salvador,1918224.0,December 2021
2007,06,United States (Consumption/Domestic),Colombia,536327.0,December 2022
2007,06,United States (Consumption/Domestic),India,612945.0,December 2023
2007,06,United States (Consumption/Domestic),Israel,485248.0,January 2020
2007,06,United States (Consumption/Domestic),Japan,536327.0,January 2021
2007,06,United States (Consumption/Domestic),"Korea, South",12818169.0,January 2022
2007,06,United States (Consumption/Domestic),Mexico,12818169.0,January 2023
2007,06,United States (Consumption/Domestic),Saudi Arabia,0.0,May 2020
2007,06,United States (Consumption/Domestic),Trinidad & Tobago,20.04,June 2020
2007,06,United States (Consumption/Domestic),Singapore,0.0,July 2020
2007,06,United States (HS 8),Bahamas,0.0,August 2020
2007,06,United States (HS 8),Canada,16.08,September 2020
2007,06,United States (HS 8),Colombia,4.08,October 2020
2007,06,United States (HS 8),India,413540.0,November 2020
2007,06,United States (HS 8),Israel,422530.0,December 2020
2007,06,United States (HS 8),El Salvador,3169584.0,January 2020
2007,06,United States (HS 8),Germany,3238488.0,February 2020
2007,06,United States (HS 8),"Korea, South",160080.0,April 2020
2007,06,United States (HS 8),Japan,969496.0,January 2021
2007,06,United States (HS 8),Mexico,288880.0,May 2021
2007,06,United States (HS 8),Saudi Arabia,234140.0,June 2021
2007,06,United States (HS 8),Singapore,401120.0,July 2021
2007,06,Uruguay,Punta Pereira (Uruguay),14398.0,August 2021
2007,06,United States (HS 8),Trinidad & Tobago,17204.0,September 2021
2007,06,Uruguay,Rio Negro (Uruguay),135231.0,October 2021
2007,06,Vietnam (BOL),Laos,163560.0,November 2021
2007,06,Vietnam (BOL),Cambodia,990572.0,December 2021
2007,06,Uruguay,Rio Negro (Uruguay),295160.0,January 2021
2007,06,United States (HS 8),United Kingdom,239230.0,February 2021
2007,06,Uruguay,Punta Pereira (Uruguay),409840.0,December 2019
2007,06,United States (HS 8),Singapore,14711.0,December 2020
2007,06,United States (HS 8),Saudi Arabia,17578.0,December 2020
2007,06,United States (HS 8),Suriname,138171.0,December 2021
2007,06,United States (HS 8),Mexico,5023752.0,December 2022
2007,06,United States (HS 8),Nigeria,5132964.0,December 2023
2007,06,United States (HS 8),"Korea, South",8826.0,December 2020
2007,06,United States (HS 8),Germany,8902.0,December 2021
2007,06,United States (HS 8),Israel,72220.0,December 2022
2007,06,United States (HS 8),Czech Republic,14398.0,December 2023
2007,06,United States (HS 8),Ecuador,1009038.0,January 2020
2007,06,United States (HS 8),China,4722360.0,January 2021
2007,06,United States (HS 8),Cayman Islands,93656.0,January 2022
2007,06,United States (HS 8),Canada,68080.0,January 2023
2007,06,United States (HS 8),Bahamas,13312.0,May 2020
2007,06,United States (HS 8),Australia,976488.0,June 2020
2007,06,United States (Consumption/Domestic),Singapore,4858060.0,July 2020
2007,06,United States (Consumption/Domestic),Suriname,81696.0,August 2020
2007,06,United States (Consumption/Domestic),United Kingdom,67160.0,September 2020
2007,06,United States (Consumption/Domestic),Saudi Arabia,802240.0,October 2020
2007,06,United States (Consumption/Domestic),Nigeria,71540.0,November 2020
2007,06,United States (Consumption/Domestic),Mexico,854560.0,December 2020
2007,06,United States (Consumption/Domestic),"Korea, South",706961.0,January 2020
2007,06,United States (Consumption/Domestic),Israel,1489020.0,February 2020
2007,06,United States (Consumption/Domestic),Czech Republic,917280.0,April 2020
2007,06,United States (Consumption/Domestic),China,2165680.0,January 2021
2007,06,United States (Consumption/Domestic),Cayman Islands,13982160.0,May 2021
2007,06,United States (Consumption/Domestic),Ecuador,706961.0,June 2021
2007,06,United States (Consumption/Domestic),Germany,1489020.0,July 2021
2007,06,United States (Consumption/Domestic),Canada,917280.0,August 2021
2007,06,United States (Consumption/Domestic),Bahamas,2165680.0,September 2021
2007,06,United States (CIF),United Kingdom,12806400.0,October 2021
2007,06,United States (Consumption/Domestic),Australia,729965.0,November 2021
2007,06,United States (CIF),Suriname,454664.0,December 2021
2007,06,United States (CIF),Mexico,729965.0,January 2021
2007,06,United States (CIF),"Korea, South",454664.0,February 2021
2007,06,United States (CIF),Saudi Arabia,0.0,December 2019
2007,06,United States (CIF),Singapore,9758900.0,December 2020
2007,06,United States (CIF),Nigeria,2679592.0,December 2020
2007,06,United States (CIF),Ecuador,9758900.0,December 2021
2007,06,United States (CIF),Czech Republic,319151.0,December 2022
2007,06,United States (CIF),Germany,316645.0,December 2023
2007,06,United States (CIF),Israel,1057350.0,December 2020
2007,06,United States (CIF),Canada,734215.0,December 2021
2007,06,United States (CIF),China,1048950.0,December 2022
2007,06,United States (CIF),Cayman Islands,734215.0,December 2023
2007,06,United States,United Kingdom,855000.0,January 2020
2007,06,United States (CIF),Bahamas,1225500.0,January 2021
2007,06,United States (CIF),Australia,855000.0,January 2022
2007,06,United States,Mexico,1225500.0,January 2023
2007,06,United States,Nigeria,1890302.0,May 2020
2007,06,United States,Saudi Arabia,103212.0,June 2020
2007,06,United States,Singapore,0.0,July 2020
2007,06,United States,Suriname,1890302.0,August 2020
2007,06,United States,Israel,103212.0,September 2020
2007,06,United States,"Korea, South",118064.0,October 2020
2007,06,United States,Ecuador,638464.0,November 2020
2007,06,United States,Germany,360992.0,December 2020
2007,06,United States,Czech Republic,244881.0,January 2020
2007,06,United States,China,50335.0,February 2020
2007,06,United States,Cayman Islands,62083.0,April 2020
2007,06,United States,Canada,1074624.0,January 2021
2007,06,United States,Australia,37914.0,May 2021
2007,06,United States,Bahamas,117059.0,June 2021
2007,06,United Kingdom HMRC,Italy,638464.0,July 2021
2007,06,United Kingdom HMRC,Portugal,360992.0,August 2021
2007,06,United Kingdom HMRC,Sweden,244881.0,September 2021
2007,06,United Kingdom HMRC,Israel,50335.0,October 2021
2007,06,United Kingdom HMRC,Ireland,62083.0,November 2021
2007,06,United Kingdom HMRC,France,1074624.0,December 2021
2007,06,United Kingdom HMRC,Germany,63190.0,January 2021
2007,06,United Kingdom HMRC,Belgium,117059.0,February 2021
2007,06,Turkey (HS 8),Greece,51324.0,December 2019
2007,06,Turkey,Greece,95786.0,December 2020
2007,06,Thailand (HS 10),Vietnam,799902.0,December 2020
2007,06,Thailand (HS 10),Philippines,46455.0,December 2021
2007,06,Thailand,Vietnam,82344.0,December 2022
2007,06,Thailand,Philippines,66157.0,December 2023
2007,06,Thailand (HS 10),Australia,9062.0,December 2020
2007,06,Thailand (HS 10),Cambodia,309749.0,December 2021
2007,06,Thailand (HS 10),Hong Kong,51324.0,December 2022
2007,06,Thailand (HS 10),Japan,95786.0,December 2023
2007,06,Thailand (HS 10),Indonesia,799902.0,January 2020
2007,06,Thailand (HS 10),Laos,46455.0,January 2021
2007,06,Thailand (HS 10),Malaysia,82344.0,January 2022
2007,06,Thailand (HS 10),Myanmar,66157.0,January 2023
2007,06,Thailand,Laos,9062.0,May 2020
2007,06,Thailand,Malaysia,309749.0,June 2020
2007,06,Thailand,Myanmar,3898368.0,July 2020
2007,06,Thailand,Hong Kong,963763.0,August 2020
2007,06,Thailand,Indonesia,281718.0,September 2020
2007,06,Thailand,Japan,3898368.0,October 2020
2007,06,Thailand,Cambodia,963763.0,November 2020
2007,06,Thailand,Australia,281718.0,December 2020
2007,06,Taiwan,Vietnam,25662.0,January 2020
2007,06,Taiwan,United States,72718.0,February 2020
2007,06,Taiwan,Thailand,162592.0,April 2020
2007,06,Taiwan,Philippines,117613.0,January 2021
2007,06,Taiwan,Singapore,18123.0,May 2021
2007,06,Taiwan,Netherlands,154874.0,June 2021
2007,06,Taiwan,Malaysia,22193.0,July 2021
2007,06,Taiwan,"Korea, South",25662.0,August 2021
2007,06,Taiwan,Japan,72718.0,September 2021
2007,06,Taiwan,Israel,162592.0,October 2021
2007,06,Taiwan,Ireland,117613.0,November 2021
2007,06,Taiwan,China,18123.0,December 2021
2007,06,Switzerland,Germany,154874.0,January 2021
2007,06,Switzerland,United States,22193.0,February 2021
2007,06,Sweden,Morocco,46455.0,December 2019
2007,06,Sweden,Norway,46455.0,December 2020
2007,06,Switzerland,France,1371084.0,December 2020
2007,06,Switzerland,Austria,9725616.0,December 2021
2007,06,Spain (Customs),Thailand,2664336.0,December 2022
2007,06,Spain (Customs),Turkey,1182050.0,December 2023
2007,06,Sweden,Denmark,369420.0,December 2020
2007,06,Sweden,Finland,1347746.0,December 2021
2007,06,Spain (Customs),Taiwan,9560074.0,December 2022
2007,06,Spain (Customs),Sweden,2618986.0,December 2023
2007,06,Spain (Customs),Saudi Arabia,1161930.0,January 2020
2007,06,Spain (Customs),Portugal,363132.0,January 2021
2007,06,Spain (Customs),Russia,634500.0,January 2022
2007,06,Spain (Customs),Netherlands,3807000.0,January 2023
2007,06,Spain (Customs),New Zealand,18643387.0,May 2020
2007,06,Spain (Customs),Malta,17075664.0,June 2020
2007,06,Spain (Customs),Morocco,8384880.0,July 2020
2007,06,Spain (Customs),Ireland,8567160.0,August 2020
2007,06,Spain (Customs),Italy,669280.0,September 2020
2007,06,Spain (Customs),Greece,3854000.0,October 2020
2007,06,Spain (Customs),Egypt,130284.0,November 2020
2007,06,Spain (Customs),France,3660811.0,December 2020
2007,06,Spain (Customs),Czech Republic,4782720.0,January 2020
2007,06,Spain (Customs),Colombia,6482688.0,February 2020
2007,06,Spain (Customs),Austria,669280.0,April 2020
2007,06,Spain (Customs),Belgium,3854000.0,January 2021
2007,06,Spain,Turkey,130284.0,May 2021
2007,06,Spain,Thailand,3660811.0,June 2021
2007,06,Spain (Customs),Algeria,4782720.0,July 2021
2007,06,Spain,Taiwan,6623616.0,August 2021
2007,06,Spain,Sweden,12894720.0,September 2021
2007,06,Spain,Saudi Arabia,6162640.0,October 2021
2007,06,Spain,Romania,14016000.0,November 2021
2007,06,Spain,Russia,6556000.0,December 2021
2007,06,Spain,Portugal,0.0,January 2021
2007,06,Spain,Poland,131412.0,February 2021
2007,06,Spain,Netherlands,3988420.0,December 2019
2007,06,Spain,New Zealand,2312400.0,December 2020
2007,06,Spain,Malta,2312400.0,December 2020
2007,06,Spain,Morocco,0.0,December 2021
2007,06,Spain,Latvia,0.0,December 2022
2007,06,Spain,Italy,544260.0,December 2023
2007,06,Spain,Ireland,2312400.0,December 2020
2007,06,Spain,Greece,7708000.0,December 2021
2007,06,Spain,Egypt,0.0,December 2022
2007,06,Spain,France,544260.0,December 2023
2007,06,Spain,Czech Republic,196836.0,January 2020
2007,06,Spain,Colombia,7708000.0,January 2021
2007,06,Spain,Belgium,1541600.0,January 2022
2007,06,Spain,Austria,196836.0,January 2023
2007,06,Spain,Algeria,7708000.0,May 2020
2007,06,South Korea,Vietnam,0.0,June 2020
2007,06,South Korea,Thailand,544260.0,July 2020
2007,06,South Korea,United States,2312400.0,August 2020
2007,06,South Korea,Taiwan,7708000.0,September 2020
2007,06,South Korea,Singapore,3660811.0,October 2020
2007,06,South Korea,Philippines,544260.0,November 2020
2007,06,South Korea,Malaysia,3156708.0,December 2020
2007,06,South Korea,Mexico,3988420.0,January 2020
2007,06,South Korea,Indonesia,1288063.0,February 2020
2007,06,South Korea,Japan,5602400.0,April 2020
2007,06,South Korea,India,3156708.0,January 2021
2007,06,South Korea,Hong Kong,3988420.0,May 2021
2007,06,South Korea,China,7708000.0,June 2021
2007,06,South Korea,Chile,3854000.0,July 2021
2007,06,South Korea,Australia,2033784.0,August 2021
2007,06,South Africa,Zimbabwe,5602400.0,September 2021
2007,06,South Africa,Namibia,3599213.0,October 2021
2007,06,South Africa,Mozambique,0.0,November 2021
2007,06,South Africa,Swaziland,1316100.0,December 2021
2007,06,South Africa,Malawi,0.0,January 2021
2007,06,South Africa,Botswana,0.0,February 2021
2007,06,Slovenia,Serbia,1045600.0,December 2019
2007,06,Slovenia,Netherlands,1840150.0,December 2020
2007,06,Slovenia,Macedonia,915876.0,December 2020
2007,06,Slovenia,Italy,252602.0,December 2021
2007,06,Slovakia,Bulgaria,915876.0,December 2022
2007,06,Slovakia,Poland,327700.0,December 2023
2007,06,Slovenia,Croatia,231638.0,December 2020
2007,06,Slovenia,Bosnia & Herzegovina,128218.0,December 2021
2007,06,Slovenia,Austria,427694.0,December 2022
2007,06,Slovakia,Austria,612461.0,December 2023
2007,06,Singapore,Thailand,20.04,January 2020
2007,06,Singapore,Malaysia,1878750.0,January 2021
2007,06,Singapore,Myanmar,1887000.0,January 2022
2007,06,Singapore,Taiwan,2419200.0,January 2023
2007,06,Serbia,Montenegro,1041163.0,May 2020
2007,06,Serbia,Romania,7842240.0,June 2020
2007,06,Singapore,Indonesia,5548032.0,July 2020
2007,06,Singapore,Fiji,802368.0,August 2020
2007,06,Singapore,"Korea, South",273370.0,September 2020
2007,06,Serbia,Greece,372204.0,October 2020
2007,06,Serbia,Bulgaria,53200.0,November 2020
2007,06,Serbia,Bosnia & Herzegovina,1436400.0,December 2020
2007,06,Russia,Mongolia,8423957.0,January 2020
2007,06,Russia,Ukraine,1207080.0,February 2020
2007,06,Russia,Lithuania,219600.0,April 2020
2007,06,Russia,Kazakhstan,165420.0,January 2021
2007,06,Russia,Germany,1436400.0,May 2021
2007,06,Russia,Georgia,1419900.0,June 2021
2007,06,Russia,Belarus,258000.0,July 2021
2007,06,Russia,Azerbaijan,958000.0,August 2021
2007,06,Russia,Armenia,131940.0,September 2021
2007,06,Romania,Moldova,83700.0,October 2021
2007,06,Qatar,Singapore,774000.0,November 2021
2007,06,Qatar,Morocco,768664.0,December 2021
2007,06,Qatar,Madagascar,370000.0,January 2021
2007,06,Qatar,Switzerland,88800.0,February 2021
2007,06,Qatar,United Arab Emirates,1436400.0,December 2019
2007,06,Romania,Hungary,219600.0,December 2020
2007,06,Portugal,Angola,165420.0,December 2020
2007,06,Portugal,Cape Verde,1197500.0,December 2021
2007,06,Portugal,Spain,1436400.0,December 2022
2007,06,Poland (Customs),Romania,83700.0,December 2023
2007,06,Poland (Customs),Slovakia,1737000.0,December 2020
2007,06,Poland (Customs),Morocco,740000.0,December 2021
2007,06,Poland (Customs),Lithuania,1436400.0,December 2022
2007,06,Poland (Customs),Italy,219600.0,December 2023
2007,06,Poland (Customs),Germany,81000.0,January 2020
2007,06,Poland (Customs),France,96660.0,January 2021
2007,06,Poland (Customs),Hungary,1207584.0,January 2022
2007,06,Poland (Customs),Czech Republic,1381650.0,January 2023
2007,06,Poland (Customs),Austria,105840.0,May 2020
2007,06,Poland,Morocco,480000.0,June 2020
2007,06,Poland,Romania,740000.0,July 2020
2007,06,Poland,Lithuania,212000.0,August 2020
2007,06,Poland,Slovakia,1419900.0,September 2020
2007,06,Poland,Austria,66900.0,October 2020
2007,06,Poland,Czech Republic,1436400.0,November 2020
2007,06,Poland,Hungary,165420.0,December 2020
2007,06,Poland,Germany,109800.0,January 2020
2007,06,Poland,France,69600.0,February 2020
2007,06,Poland,Italy,139200.0,April 2020
2007,06,Peru,Chile,1436400.0,January 2021
2007,06,Netherlands,Trinidad & Tobago,209900.0,May 2021
2007,06,Netherlands,Tunisia,263880.0,June 2021
2007,06,Netherlands,Slovenia,1124838.0,July 2021
2007,06,Netherlands,Slovakia,335130.0,August 2021
2007,06,Netherlands,Spain,241151.0,September 2021
2007,06,Netherlands,Sweden,91390.0,October 2021
2007,06,Netherlands,Suriname,1436400.0,November 2021
2007,06,Netherlands,Germany,219600.0,December 2021
2007,06,Netherlands,Greece,1144104.0,January 2021
2007,06,Netherlands,Hungary,1852500.0,February 2021
2007,06,Netherlands,Latvia,1436400.0,December 2019
2007,06,Netherlands,Italy,1303567.0,December 2020
2007,06,Netherlands,Kenya,164097.0,December 2020
2007,06,Netherlands,Ireland,108922.0,December 2021
2007,06,Netherlands,Iceland,1827800.0,December 2022
2007,06,Netherlands,Israel,0.0,December 2023
2007,06,Netherlands,Lithuania,635000.0,December 2020
2007,06,Netherlands,Luxembourg,412796.0,December 2021
2007,06,Netherlands,Nigeria,1852500.0,December 2022
2007,06,Netherlands,Mali,494000.0,December 2023
2007,06,Netherlands,Malta,1235000.0,January 2020
2007,06,Netherlands,Non-EU Suppression,461198.0,January 2021
2007,06,Netherlands,Poland,26795.0,January 2022
2007,06,Netherlands,Portugal,1827800.0,January 2023
2007,06,Netherlands,Romania,0.0,May 2020
2007,06,Luxembourg,Belgium,511784.0,June 2020
2007,06,Lithuania,Russia,36556.0,July 2020
2007,06,Macedonia,Albania,0.0,August 2020
2007,06,Luxembourg,France,21934.0,September 2020
2007,06,Luxembourg,Germany,52117.0,October 2020
2007,06,Lithuania,Estonia,38433.0,November 2020
2007,06,Lithuania,Latvia,13397.0,December 2020
2007,06,Malaysia,Singapore,574560.0,January 2020
2007,06,Malaysia,Philippines,159600.0,February 2020
2007,06,Malaysia,Papua New Guinea,381000.0,April 2020
